,0.5km지하철,1.0km지하철,1.5km지하철
46954,0,1,1
46955,1,2,3
46956,1,2,3
46957,1,1,3
46958,1,1,1
46959,0,2,3
46960,1,1,1
46961,1,1,2
46962,0,2,2
46963,1,1,2
46964,1,1,2
46965,0,1,2
46966,0,2,3
46967,2,2,2
46968,1,1,2
46969,0,1,1
46970,1,1,1
46971,0,1,2
46972,0,1,2
46973,0,1,1
46974,1,1,2
46975,1,1,1
46976,1,1,2
46977,0,1,2
46978,0,1,1
46979,0,1,2
46980,0,2,2
46981,1,1,1
46982,0,1,2
46983,1,1,2
46984,1,1,1
46985,0,2,2
46986,1,1,2
46987,0,2,2
46988,1,1,2
46989,1,1,2
46990,1,1,2
46991,0,1,1
46992,0,2,2
46993,0,2,2
46994,0,1,2
46995,0,1,1
46996,1,1,3
46997,1,1,3
46998,1,1,3
46999,1,1,3
47000,0,1,1
47001,0,2,2
47002,0,2,2
47003,1,1,2
47004,0,2,2
47005,0,2,2
47006,0,2,2
47007,0,2,2
47008,0,2,2
47009,0,1,2
47010,0,1,2
47011,1,1,2
47012,1,1,2
47013,0,1,1
47014,1,2,3
47015,0,1,1
47016,1,1,1
47017,1,1,3
47018,1,1,3
47019,1,1,2
47020,1,1,3
47021,1,1,3
47022,1,1,3
47023,1,1,3
47024,1,1,1
47025,0,1,1
47026,0,1,1
47027,0,2,2
47028,0,2,2
47029,0,2,2
47030,0,1,1
47031,0,2,2
47032,0,2,2
47033,0,1,2
47034,0,2,2
47035,1,1,3
47036,1,1,2
47037,0,2,2
47038,1,1,1
47039,1,1,2
47040,1,2,2
47041,0,2,2
47042,0,1,2
47043,0,1,1
47044,1,1,1
47045,0,2,2
47046,0,2,2
47047,0,1,1
47048,0,1,2
47049,1,1,2
47050,1,1,2
47051,0,1,3
47052,1,1,3
47053,1,1,2
47054,0,2,2
47055,1,1,2
47056,0,1,1
47057,0,2,2
47058,1,1,2
47059,0,1,1
47060,0,2,2
47061,1,2,2
47062,0,1,1
47063,1,1,2
47064,0,2,2
47065,1,1,3
47066,1,1,1
47067,1,1,2
47068,0,0,1
47069,2,2,2
47070,0,2,2
47071,1,1,1
47072,1,2,2
47073,1,1,3
47074,2,2,2
47075,1,1,2
47076,1,1,3
47077,0,1,2
47078,0,1,1
47079,0,2,2
47080,1,1,2
47081,0,1,1
47082,0,1,2
47083,1,2,2
47084,1,1,2
47085,1,1,2
47086,0,1,1
47087,0,2,2
47088,0,1,2
47089,0,2,2
47090,1,1,1
47091,0,2,2
47092,0,2,2
47093,1,1,1
47094,1,2,2
47095,1,2,2
47096,0,1,1
47097,0,1,3
47098,0,1,1
47099,1,1,2
47100,1,1,2
47101,0,1,2
47102,0,1,2
47103,1,2,2
47104,0,2,2
47105,1,1,1
47106,1,2,3
47107,1,1,1
47108,1,1,2
47109,0,0,1
47110,1,1,2
47111,1,1,3
47112,0,0,1
47113,1,1,2
47114,1,1,3
47115,0,2,2
47116,0,1,1
47117,0,1,1
47118,0,1,2
47119,0,2,2
47120,0,1,2
47121,0,1,2
47122,0,1,2
47123,0,1,2
47124,0,1,2
47125,0,1,2
47126,0,1,2
47127,0,1,2
47128,0,1,2
47129,0,1,2
47130,1,2,2
47131,0,2,3
47132,1,1,3
47133,1,1,2
47134,0,3,3
47135,0,2,2
47136,1,1,1
47137,0,1,1
47138,1,1,2
47139,1,1,2
47140,0,1,1
47141,0,1,2
47142,0,1,1
47143,1,1,3
47144,0,2,2
47145,1,1,2
47146,0,1,2
47147,1,1,2
47148,1,1,1
47149,1,1,3
47150,1,1,2
47151,0,1,1
47152,1,2,2
47153,0,2,2
47154,1,2,2
47155,0,1,1
47156,0,1,1
47157,1,1,2
47158,0,2,2
47159,0,1,1
47160,1,1,2
47161,1,1,2
47162,1,2,2
47163,1,2,2
47164,1,1,3
47165,1,1,2
47166,2,2,2
47167,0,2,2
47168,0,2,2
47169,1,1,2
47170,0,2,2
47171,1,1,3
47172,1,2,2
47173,1,1,1
47174,1,2,2
47175,0,1,1
47176,1,2,2
47177,0,1,1
47178,0,1,1
47179,0,1,1
47180,2,2,2
47181,1,2,2
47182,1,1,2
47183,1,1,1
47184,0,2,2
47185,0,2,2
47186,1,1,2
47187,0,1,1
47188,1,1,2
47189,0,2,2
47190,1,2,2
47191,0,1,1
47192,0,2,2
47193,1,1,1
47194,1,1,2
47195,0,2,2
47196,1,1,3
47197,1,1,3
47198,0,1,1
47199,1,1,2
47200,0,2,2
47201,0,1,2
47202,0,1,1
47203,1,2,3
47204,0,2,2
47205,0,2,2
47206,1,1,1
47207,0,1,2
47208,1,2,2
47209,1,1,2
47210,0,0,1
47211,1,1,1
47212,1,2,2
47213,1,1,1
47214,1,1,2
47215,1,1,2
47216,1,1,2
47217,1,2,2
47218,1,1,1
47219,1,1,2
47220,2,2,2
47221,2,2,2
47222,0,1,1
47223,0,2,3
47224,0,1,1
47225,1,1,1
47226,1,1,2
47227,1,1,3
47228,0,1,2
47229,0,0,1
47230,0,2,2
47231,0,2,3
47232,1,1,1
47233,1,1,2
47234,1,1,1
47235,1,2,2
47236,1,1,2
47237,1,2,2
47238,1,2,2
47239,0,1,1
47240,0,2,2
47241,1,1,2
47242,1,1,2
47243,0,2,2
47244,0,1,2
47245,1,2,2
47246,1,2,2
47247,1,1,3
47248,0,1,1
47249,0,1,1
47250,1,1,3
47251,1,1,2
47252,1,1,3
47253,1,2,3
47254,0,1,1
47255,1,1,2
47256,1,1,2
47257,1,1,1
47258,1,1,1
47259,0,2,2
47260,0,1,2
47261,0,2,2
47262,0,2,2
47263,0,2,2
47264,0,2,2
47265,0,2,2
47266,0,2,2
47267,0,2,2
47268,0,2,2
47269,0,2,2
47270,0,2,2
47271,1,1,3
47272,1,1,3
47273,0,2,2
47274,0,2,2
47275,0,1,3
47276,1,1,1
47277,1,2,2
47278,0,2,3
47279,0,2,3
47280,1,1,2
47281,1,1,1
47282,0,2,2
47283,1,1,2
47284,1,1,1
47285,1,1,2
47286,1,1,1
47287,1,1,3
47288,1,1,3
47289,1,1,3
47290,0,1,1
47291,1,1,2
47292,0,2,2
47293,1,1,2
47294,0,1,1
47295,0,1,1
47296,1,1,2
47297,0,1,1
47298,1,1,3
47299,1,1,2
47300,1,1,3
47301,1,1,1
47302,0,1,1
47303,1,1,1
47304,0,1,1
47305,0,1,2
47306,0,1,2
47307,1,1,2
47308,0,2,2
47309,1,2,2
47310,0,2,2
47311,1,1,1
47312,0,1,2
47313,0,2,2
47314,0,2,2
47315,1,1,2
47316,0,1,2
47317,0,1,1
47318,0,1,2
47319,1,1,2
47320,1,1,2
47321,1,1,1
47322,1,1,2
47323,1,1,1
47324,1,1,3
47325,0,1,2
47326,0,2,2
47327,1,1,2
47328,0,1,2
47329,1,1,3
47330,0,2,2
47331,0,2,2
47332,0,2,2
47333,0,1,2
47334,1,1,3
47335,0,2,3
47336,1,1,2
47337,1,2,2
47338,1,1,2
47339,2,2,2
47340,0,2,2
47341,0,1,2
47342,0,1,1
47343,0,1,1
47344,0,1,1
47345,0,2,2
47346,1,1,2
47347,1,1,3
47348,1,1,2
47349,1,2,3
47350,2,2,2
47351,0,1,2
47352,1,2,2
47353,1,2,2
47354,1,2,2
47355,1,1,2
47356,0,1,2
47357,0,1,1
47358,1,1,2
47359,1,2,2
47360,0,2,2
47361,1,1,2
47362,1,2,2
47363,1,2,2
47364,1,2,2
47365,1,2,2
47366,1,1,3
47367,1,1,1
47368,1,1,1
47369,1,1,3
47370,1,1,2
47371,0,1,1
47372,0,2,2
47373,0,2,2
47374,1,1,2
47375,1,1,2
47376,1,1,3
47377,0,1,1
47378,1,2,2
47379,0,2,2
47380,1,1,2
47381,1,2,2
47382,0,1,2
47383,0,1,2
47384,0,2,2
47385,1,1,3
47386,1,1,2
47387,0,1,2
47388,1,1,2
47389,0,2,3
47390,0,1,2
47391,1,2,2
47392,1,1,2
47393,1,1,1
47394,1,2,2
47395,1,2,2
47396,1,1,3
47397,1,1,3
47398,1,1,3
47399,1,1,3
47400,1,1,3
47401,1,1,3
47402,0,1,1
47403,0,1,1
47404,0,1,1
47405,0,1,2
47406,1,1,3
47407,1,1,3
47408,0,1,2
47409,1,1,2
47410,0,1,1
47411,1,1,3
47412,0,2,2
47413,0,0,1
47414,1,2,2
47415,1,1,2
47416,0,1,1
47417,0,1,1
47418,1,2,3
47419,1,1,2
47420,0,1,2
47421,0,1,2
47422,0,2,2
47423,0,1,1
47424,1,2,2
47425,1,1,2
47426,0,1,1
47427,1,1,2
47428,0,2,2
47429,0,0,1
47430,0,1,1
47431,1,1,3
47432,1,1,3
47433,1,1,3
47434,1,2,2
47435,1,1,2
47436,1,2,2
47437,0,1,1
47438,1,1,2
47439,1,1,2
47440,1,1,2
47441,1,1,2
47442,1,1,2
47443,1,1,2
47444,0,2,2
47445,0,1,2
47446,1,2,2
47447,0,2,2
47448,0,2,2
47449,1,1,2
47450,1,1,2
47451,1,1,1
47452,0,1,1
47453,1,1,2
47454,1,2,2
47455,1,1,2
47456,0,1,3
47457,0,2,2
47458,1,1,1
47459,1,1,1
47460,0,1,2
47461,1,1,1
47462,1,1,3
47463,1,1,2
47464,1,1,2
47465,1,2,2
47466,1,1,3
47467,1,1,3
47468,1,1,3
47469,1,1,2
47470,1,2,2
47471,1,1,2
47472,0,2,2
47473,0,1,1
47474,1,1,3
47475,1,1,2
47476,1,1,2
47477,0,2,2
47478,0,2,2
47479,2,2,2
47480,1,1,2
47481,1,1,2
47482,1,1,2
47483,1,2,2
47484,0,1,2
47485,0,1,1
47486,0,1,2
47487,0,2,2
47488,0,1,2
47489,0,1,1
47490,1,1,2
47491,1,1,2
47492,0,1,1
47493,0,1,2
47494,0,1,2
47495,0,1,3
47496,0,2,3
47497,0,2,2
47498,1,2,2
47499,0,1,2
47500,0,2,2
47501,1,1,2
47502,1,1,2
47503,1,1,2
47504,0,2,2
47505,0,1,2
47506,2,2,2
47507,1,1,2
47508,1,1,3
47509,1,1,1
47510,1,2,2
47511,1,1,2
47512,1,2,2
47513,0,2,2
47514,1,2,2
47515,1,1,2
47516,0,2,2
47517,0,2,2
47518,1,1,2
47519,0,1,1
47520,0,1,1
47521,0,1,2
47522,1,2,2
47523,1,2,2
47524,1,2,2
47525,0,1,2
47526,1,1,2
47527,1,1,2
47528,0,1,2
47529,0,1,2
47530,0,1,2
47531,0,1,2
47532,0,1,2
47533,0,1,2
47534,0,1,2
47535,0,1,2
47536,0,1,2
47537,0,1,2
47538,0,1,2
47539,0,1,2
47540,0,1,2
47541,1,1,2
47542,0,2,2
47543,2,2,2
47544,0,2,2
47545,0,2,2
47546,0,2,2
47547,0,2,2
47548,0,2,2
47549,1,2,2
47550,0,2,2
47551,0,2,2
47552,0,2,2
47553,0,2,2
47554,0,2,2
47555,1,1,2
47556,1,1,2
47557,0,1,2
47558,1,1,3
47559,1,2,2
47560,1,2,2
47561,2,2,2
47562,0,1,1
47563,0,2,2
47564,1,1,2
47565,1,1,2
47566,1,2,2
47567,0,1,2
47568,0,2,2
47569,1,1,2
47570,1,1,1
47571,0,0,1
47572,1,1,1
47573,1,1,2
47574,0,1,2
47575,1,1,2
47576,1,1,2
47577,0,2,2
47578,0,1,2
47579,0,1,2
47580,2,2,2
47581,0,1,2
47582,0,1,1
47583,0,1,2
47584,2,2,2
47585,1,1,2
47586,0,2,2
47587,1,1,3
47588,1,1,1
47589,0,2,2
47590,1,2,2
47591,1,1,3
47592,1,1,3
47593,1,1,1
47594,1,1,2
47595,1,2,2
47596,2,2,2
47597,0,1,1
47598,0,1,2
47599,0,2,2
47600,0,2,2
47601,0,2,2
47602,0,2,2
47603,0,2,2
47604,0,2,2
47605,0,2,2
47606,0,0,1
47607,0,1,2
47608,0,2,2
47609,1,1,2
47610,0,1,3
47611,1,2,2
47612,1,1,2
47613,1,1,2
47614,1,1,1
47615,0,1,1
47616,0,1,1
47617,0,2,2
47618,0,1,1
47619,0,0,1
47620,1,1,2
47621,1,1,2
47622,0,1,1
47623,0,1,2
47624,1,1,1
47625,1,1,2
47626,0,1,2
47627,1,1,2
47628,0,2,2
47629,0,2,2
47630,0,1,1
47631,1,1,1
47632,1,2,2
47633,1,1,2
47634,1,1,2
47635,1,1,3
47636,1,1,2
47637,0,1,1
47638,0,1,1
47639,1,2,2
47640,1,1,3
47641,1,1,2
47642,0,1,2
47643,0,2,2
47644,0,1,1
47645,0,1,1
47646,1,2,2
47647,0,2,3
47648,1,1,3
47649,0,0,1
47650,0,1,2
47651,0,1,1
47652,0,2,2
47653,0,2,2
47654,0,1,2
47655,0,2,2
47656,0,2,2
47657,1,1,1
47658,2,2,2
47659,0,1,1
47660,1,2,2
47661,0,1,1
47662,0,2,2
47663,1,1,2
47664,0,1,1
47665,1,2,2
47666,1,2,2
47667,0,1,2
47668,1,1,2
47669,0,2,3
47670,1,2,2
47671,1,2,2
47672,0,1,2
47673,0,1,3
47674,0,1,2
47675,1,1,2
47676,1,1,2
47677,1,1,2
47678,1,1,1
47679,0,1,2
47680,1,2,2
47681,1,1,1
47682,1,2,2
47683,1,2,2
47684,1,1,3
47685,1,2,2
47686,1,2,2
47687,1,1,2
47688,0,1,1
47689,0,1,1
47690,0,1,1
47691,0,1,1
47692,0,1,1
47693,0,1,1
47694,0,1,1
47695,0,1,1
47696,0,1,1
47697,0,1,1
47698,0,1,1
47699,0,1,1
47700,0,1,1
47701,0,1,1
47702,0,1,1
47703,0,1,1
47704,0,1,1
47705,0,1,1
47706,0,1,1
47707,1,2,2
47708,1,2,2
47709,1,2,2
47710,1,1,3
47711,0,1,1
47712,1,2,2
47713,1,1,2
47714,0,1,1
47715,1,1,2
47716,1,1,2
47717,1,1,1
47718,1,1,2
47719,1,1,1
47720,1,1,2
47721,1,1,2
47722,1,1,3
47723,1,1,2
47724,0,1,1
47725,1,1,2
47726,1,1,1
47727,1,2,2
47728,1,2,2
47729,2,2,2
47730,0,2,2
47731,1,1,2
47732,0,1,2
47733,1,1,2
47734,0,1,1
47735,1,1,2
47736,0,2,2
47737,1,1,2
47738,1,1,3
47739,0,2,3
47740,1,1,2
47741,1,2,2
47742,1,1,2
47743,0,1,2
47744,0,1,2
47745,0,2,2
47746,1,1,2
47747,1,2,2
47748,0,1,1
47749,1,2,2
47750,1,1,3
47751,1,1,3
47752,1,2,2
47753,1,1,2
47754,1,1,2
47755,1,1,2
47756,1,1,1
47757,0,1,2
47758,0,1,2
47759,1,1,2
47760,0,1,1
47761,1,1,3
47762,1,1,2
47763,1,1,2
47764,1,1,3
47765,0,1,1
47766,1,1,2
47767,0,2,2
47768,0,1,1
47769,0,2,2
47770,0,2,2
47771,0,2,2
47772,0,2,2
47773,0,2,2
47774,1,2,2
47775,1,1,3
47776,1,1,1
47777,2,2,2
47778,1,1,2
47779,1,1,1
47780,0,1,1
47781,0,1,1
47782,0,1,1
47783,0,1,1
47784,0,1,1
47785,0,1,1
47786,0,1,1
47787,0,1,1
47788,0,1,1
47789,0,2,2
47790,0,1,2
47791,1,1,2
47792,1,1,2
47793,0,1,1
47794,1,1,2
47795,0,1,2
47796,1,1,3
47797,0,1,1
47798,0,1,2
47799,0,2,2
47800,0,1,2
47801,0,1,2
47802,0,1,2
47803,0,1,2
47804,0,1,2
47805,0,1,2
47806,0,1,2
47807,0,1,2
47808,0,1,2
47809,0,1,2
47810,1,1,3
47811,0,1,1
47812,0,1,1
47813,0,1,1
47814,0,1,1
47815,0,1,2
47816,0,1,3
47817,2,2,2
47818,1,2,2
47819,1,2,2
47820,1,2,2
47821,0,1,2
47822,0,1,1
47823,1,1,2
47824,0,1,1
47825,1,2,2
47826,1,1,2
47827,0,1,1
47828,0,1,2
47829,0,2,2
47830,1,1,3
47831,0,1,2
47832,0,1,1
47833,1,1,1
47834,2,2,2
47835,0,1,2
47836,1,1,2
47837,1,2,2
47838,0,2,2
47839,1,1,1
47840,1,1,2
47841,1,2,2
47842,1,1,2
47843,1,2,3
47844,1,1,3
47845,1,2,2
47846,1,1,1
47847,0,1,1
47848,0,1,1
47849,2,2,2
47850,1,2,3
47851,0,2,2
47852,1,2,2
47853,0,2,2
47854,0,2,2
47855,0,2,2
47856,0,1,1
47857,1,1,2
47858,0,2,2
47859,0,2,2
47860,0,2,2
47861,0,2,2
47862,1,1,1
47863,1,1,2
47864,0,1,1
47865,1,1,1
47866,1,1,2
47867,1,2,2
47868,1,1,2
47869,1,1,2
47870,1,1,2
47871,1,1,2
47872,1,1,2
47873,1,1,2
47874,0,2,2
47875,0,2,3
47876,1,1,2
47877,0,1,1
47878,1,2,2
47879,0,1,1
47880,1,2,2
47881,1,1,2
47882,1,2,3
47883,1,2,3
47884,0,1,1
47885,0,2,2
47886,1,1,2
47887,1,1,2
47888,1,1,2
47889,1,1,3
47890,0,2,2
47891,0,1,2
47892,1,1,2
47893,0,1,2
47894,1,2,2
47895,0,1,1
47896,1,1,1
47897,1,1,2
47898,0,2,2
47899,1,1,2
47900,1,2,3
47901,1,1,2
47902,0,1,1
47903,1,1,2
47904,0,2,2
47905,1,1,2
47906,1,2,3
47907,1,1,2
47908,1,1,2
47909,1,1,2
47910,1,1,2
47911,1,1,2
47912,1,1,2
47913,1,1,2
47914,1,1,2
47915,1,1,2
47916,1,1,2
47917,1,2,2
47918,0,2,3
47919,0,2,2
47920,1,1,3
47921,1,1,3
47922,1,1,2
47923,1,1,2
47924,1,1,2
47925,1,1,3
47926,1,1,3
47927,0,2,2
47928,0,2,2
47929,0,2,2
47930,1,2,2
47931,1,1,2
47932,0,0,0
47933,0,2,2
47934,0,2,3
47935,0,2,2
47936,0,2,2
47937,1,1,1
47938,0,1,2
47939,1,1,3
47940,1,1,1
47941,0,1,2
47942,1,2,2
47943,1,1,2
47944,0,2,3
47945,1,2,2
47946,0,2,2
47947,1,1,2
47948,0,1,2
47949,0,2,2
47950,0,2,2
47951,0,2,2
47952,1,1,2
47953,0,2,2
47954,1,1,3
47955,0,1,2
47956,0,0,1
47957,0,1,1
47958,1,1,2
47959,0,1,1
47960,1,1,2
47961,1,1,2
47962,1,1,1
47963,1,1,2
47964,1,2,2
47965,2,2,2
47966,2,2,2
47967,2,2,2
47968,2,2,2
47969,2,2,2
47970,2,2,2
47971,2,2,2
47972,2,2,2
47973,2,2,2
47974,1,1,2
47975,1,1,2
47976,1,2,2
47977,1,1,2
47978,1,1,2
47979,1,1,2
47980,1,1,3
47981,1,2,2
47982,1,1,2
47983,0,1,2
47984,0,1,2
47985,0,1,2
47986,0,1,2
47987,0,1,2
47988,0,1,2
47989,0,1,2
47990,0,1,2
47991,0,1,2
47992,0,1,2
47993,0,1,2
47994,1,1,3
47995,1,2,2
47996,1,2,2
47997,1,2,2
47998,1,2,2
47999,0,1,2
48000,1,1,2
48001,0,2,2
48002,1,1,1
48003,0,1,1
48004,0,2,2
48005,0,1,2
48006,0,2,2
48007,1,1,3
48008,0,1,1
48009,0,1,2
48010,1,2,2
48011,1,2,2
48012,1,1,2
48013,1,1,2
48014,0,1,2
48015,0,1,1
48016,1,1,3
48017,1,1,3
48018,1,1,2
48019,0,1,1
48020,0,2,2
48021,0,2,2
48022,0,1,1
48023,1,1,3
48024,1,1,3
48025,0,2,2
48026,0,2,2
48027,0,2,2
48028,0,2,2
48029,0,1,2
48030,0,2,2
48031,0,2,2
48032,0,2,2
48033,0,2,2
48034,0,1,2
48035,0,1,2
48036,0,1,2
48037,0,1,2
48038,0,1,2
48039,0,1,2
48040,0,1,2
48041,0,1,2
48042,0,1,2
48043,1,1,3
48044,0,1,2
48045,1,2,2
48046,1,1,2
48047,1,1,1
48048,1,2,2
48049,1,1,2
48050,0,2,2
48051,0,1,2
48052,0,2,2
48053,0,1,2
48054,1,1,1
48055,1,2,2
48056,0,1,2
48057,1,2,2
48058,1,2,3
48059,0,2,2
48060,0,1,2
48061,1,1,2
48062,2,2,2
48063,1,2,3
48064,1,1,2
48065,0,2,2
48066,0,1,2
48067,0,1,3
48068,1,1,3
48069,1,2,2
48070,1,1,1
48071,1,1,2
48072,1,2,2
48073,1,2,2
48074,0,1,2
48075,2,2,2
48076,1,1,3
48077,1,1,2
48078,2,2,2
48079,1,1,1
48080,0,2,2
48081,0,2,2
48082,0,2,2
48083,1,1,2
48084,1,1,3
48085,0,1,1
48086,0,1,2
48087,1,1,2
48088,2,2,2
48089,1,1,2
48090,0,1,2
48091,0,1,1
48092,2,2,2
48093,0,1,1
48094,0,1,2
48095,0,1,2
48096,0,1,2
48097,0,1,2
48098,0,1,2
48099,0,1,2
48100,0,1,2
48101,0,1,2
48102,0,1,2
48103,0,1,2
48104,1,1,1
48105,1,1,1
48106,1,1,1
48107,0,1,2
48108,0,1,1
48109,0,1,2
48110,1,1,1
48111,2,2,2
48112,1,1,2
48113,1,2,2
48114,0,1,2
48115,1,1,2
48116,1,1,2
48117,1,1,2
48118,1,1,2
48119,0,2,2
48120,1,1,3
48121,0,2,2
48122,0,2,2
48123,0,1,2
48124,1,1,1
48125,1,1,2
48126,0,1,2
48127,1,1,2
48128,1,1,2
48129,0,1,2
48130,0,1,2
48131,0,1,1
48132,1,1,2
48133,1,2,2
48134,1,2,2
48135,1,2,2
48136,1,2,2
48137,1,2,2
48138,1,2,2
48139,1,2,2
48140,1,2,2
48141,0,1,1
48142,1,2,2
48143,1,2,2
48144,1,2,2
48145,1,2,2
48146,1,2,2
48147,1,2,2
48148,1,2,2
48149,1,2,2
48150,1,2,2
48151,1,2,2
48152,1,2,2
48153,1,2,2
48154,1,2,2
48155,1,2,2
48156,1,2,2
48157,1,2,2
48158,1,2,2
48159,0,2,2
48160,0,2,2
48161,2,2,2
48162,1,2,3
48163,0,1,2
48164,0,2,2
48165,1,1,2
48166,0,1,1
48167,1,2,2
48168,1,1,3
48169,0,2,2
48170,0,1,1
48171,0,1,2
48172,0,1,2
48173,0,0,1
48174,1,1,2
48175,1,1,1
48176,0,1,1
48177,1,1,3
48178,0,2,2
48179,0,1,1
48180,1,2,2
48181,1,1,2
48182,0,2,2
48183,0,1,1
48184,0,1,2
48185,1,2,2
48186,1,1,1
48187,0,1,1
48188,0,1,1
48189,1,1,3
48190,1,1,3
48191,0,1,1
48192,1,2,2
48193,0,2,3
48194,1,1,2
48195,0,1,2
48196,1,2,2
48197,0,2,2
48198,2,2,2
48199,0,2,2
48200,0,2,2
48201,0,2,2
48202,0,2,2
48203,0,2,2
48204,0,0,1
48205,0,0,1
48206,0,2,2
48207,0,1,2
48208,2,2,2
48209,0,0,1
48210,1,1,3
48211,1,2,2
48212,1,1,2
48213,0,1,2
48214,0,1,1
48215,1,2,2
48216,1,1,2
48217,0,1,1
48218,0,1,2
48219,1,2,2
48220,0,1,1
48221,1,1,3
48222,1,1,3
48223,1,1,3
48224,0,1,1
48225,1,1,2
48226,1,1,1
48227,1,1,3
48228,0,1,1
48229,1,1,2
48230,1,1,2
48231,1,1,2
48232,1,1,2
48233,0,1,1
48234,0,1,1
48235,1,2,2
48236,1,1,1
48237,0,1,2
48238,1,1,2
48239,1,1,2
48240,0,1,2
48241,0,1,2
48242,1,1,1
48243,0,1,2
48244,0,1,1
48245,1,1,2
48246,1,1,2
48247,0,2,2
48248,0,2,2
48249,0,2,2
48250,0,2,2
48251,0,2,2
48252,0,2,2
48253,0,2,2
48254,0,2,2
48255,0,1,2
48256,0,1,2
48257,2,2,2
48258,1,2,2
48259,2,2,2
48260,0,2,2
48261,0,1,2
48262,1,1,2
48263,1,1,3
48264,0,1,2
48265,1,1,2
48266,0,2,2
48267,0,1,2
48268,1,1,2
48269,0,2,2
48270,1,2,2
48271,1,1,2
48272,0,2,3
48273,1,1,2
48274,2,2,2
48275,1,1,2
48276,0,0,1
48277,2,2,2
48278,1,1,3
48279,0,1,1
48280,1,1,3
48281,1,1,1
48282,0,1,3
48283,0,2,2
48284,1,1,3
48285,0,1,1
48286,1,1,1
48287,1,1,3
48288,0,1,1
48289,1,1,3
48290,0,1,1
48291,1,1,2
48292,0,1,2
48293,0,1,1
48294,0,2,2
48295,0,2,2
48296,1,2,2
48297,1,1,2
48298,1,1,1
48299,1,1,2
48300,0,2,3
48301,0,1,1
48302,0,1,1
48303,1,1,1
48304,0,2,2
48305,1,2,2
48306,0,1,1
48307,0,1,2
48308,1,2,2
48309,1,2,2
48310,1,1,2
48311,0,2,3
48312,0,1,1
48313,1,1,1
48314,1,1,1
48315,1,1,1
48316,1,1,1
48317,1,1,1
48318,1,1,1
48319,1,1,1
48320,1,1,1
48321,1,1,1
48322,1,1,1
48323,1,1,1
48324,1,1,1
48325,1,1,1
48326,1,1,1
48327,1,1,1
48328,1,1,1
48329,1,1,1
48330,1,1,1
48331,1,1,1
48332,1,1,1
48333,1,1,1
48334,1,1,1
48335,1,1,1
48336,1,1,1
48337,1,1,1
48338,1,1,1
48339,1,1,1
48340,1,1,1
48341,1,1,1
48342,1,1,1
48343,1,1,1
48344,1,1,1
48345,1,1,1
48346,1,1,1
48347,1,1,1
48348,1,1,1
48349,1,1,1
48350,1,1,1
48351,0,1,1
48352,0,2,2
48353,0,2,3
48354,1,2,2
48355,1,1,2
48356,0,2,2
48357,0,2,3
48358,1,1,1
48359,0,1,1
48360,0,2,3
48361,0,2,2
48362,0,1,1
48363,1,1,3
48364,1,1,2
48365,1,1,3
48366,1,1,2
48367,1,2,3
48368,0,1,1
48369,0,2,2
48370,1,2,2
48371,0,2,2
48372,0,2,2
48373,0,1,1
48374,0,2,2
48375,1,1,2
48376,0,1,1
48377,1,1,3
48378,0,1,2
48379,1,2,2
48380,0,1,2
48381,0,1,2
48382,1,1,1
48383,1,2,2
48384,1,1,2
48385,1,1,2
48386,2,2,2
48387,0,2,2
48388,1,1,2
48389,0,1,1
48390,0,1,2
48391,0,2,2
48392,0,0,1
48393,0,2,2
48394,2,2,2
48395,0,2,2
48396,0,2,2
48397,0,2,2
48398,0,2,2
48399,0,2,2
48400,0,2,2
48401,0,2,2
48402,0,2,2
48403,0,2,2
48404,1,2,2
48405,0,2,2
48406,0,2,2
48407,0,1,1
48408,1,2,2
48409,1,1,2
48410,0,2,2
48411,0,2,2
48412,0,1,2
48413,1,1,2
48414,1,1,3
48415,1,1,3
48416,0,2,2
48417,1,1,2
48418,0,1,2
48419,0,2,2
48420,1,2,2
48421,1,1,2
48422,1,1,1
48423,0,2,2
48424,0,2,2
48425,0,2,2
48426,0,2,2
48427,0,2,2
48428,0,2,2
48429,0,2,2
48430,0,1,2
48431,1,1,2
48432,0,2,2
48433,0,1,1
48434,0,2,2
48435,1,1,2
48436,1,1,1
48437,0,2,2
48438,0,2,3
48439,1,2,2
48440,1,1,2
48441,1,2,2
48442,0,2,2
48443,1,1,2
48444,0,2,2
48445,0,1,2
48446,1,1,2
48447,0,1,2
48448,0,2,2
48449,1,1,2
48450,0,1,1
48451,0,1,1
48452,1,1,3
48453,0,1,2
48454,0,1,1
48455,0,2,2
48456,0,1,1
48457,0,2,2
48458,1,1,1
48459,1,2,2
48460,0,1,2
48461,1,1,2
48462,1,1,2
48463,1,1,2
48464,1,2,2
48465,0,1,1
48466,2,2,2
48467,0,1,2
48468,1,2,3
48469,1,1,1
48470,1,2,2
48471,1,1,2
48472,1,2,2
48473,1,2,2
48474,1,2,2
48475,0,2,2
48476,1,2,2
48477,0,2,2
48478,1,2,2
48479,1,1,3
48480,1,1,3
48481,0,2,2
48482,1,1,3
48483,0,1,1
48484,1,1,2
48485,1,1,2
48486,0,1,1
48487,0,0,1
48488,0,2,2
48489,0,1,1
48490,1,1,2
48491,1,2,2
48492,0,2,3
48493,0,1,1
48494,1,1,1
48495,0,1,1
48496,1,1,3
48497,0,2,2
48498,1,1,2
48499,1,1,3
48500,0,1,2
48501,1,1,2
48502,1,1,3
48503,0,2,2
48504,0,1,1
48505,0,2,2
