명칭,지번주소,도로명주소,X좌표(GRS80TM),Y좌표(GRS80TM),위도X좌표(WGS84),경도Y좌표(WGS84),역사_ID,호선,총 면적,구분,주소(혼재)
한강수병원,서울특별시 영등포구 양평동1가 28번지 4호 한강수병원,서울특별시 영등포구 영등포로 83 한강수병원 (양평동1가),190282.7859,446694.2566,,,,,,,
의료법인 미소들노인전문병원,서울특별시 구로구 개봉동 43번지 1호,서울특별시 구로구 고척로21나길 88-41 (개봉동 미소들병원),185884.744,444536.9159,,,,,,,
오산당요양병원,서울특별시 영등포구 양평동1가 120번지 32호,서울특별시 영등포구 선유로25길 6 지하1층~지상5층 (양평동1가),190170.6693,446856.8121,,,,,1365.46,,
영등포하나요양병원,서울특별시 영등포구 신길3동 84번지,,,,,,,,1999.51,,
영등포병원,서울특별시 영등포구 당산동3가   386-3,,,,,,,,0,,
은송병원,서울특별시 영등포구 영등포동7가   77-5,,,,,,,,0,,
하병원,서울특별시 영등포구 신길동   232-84,,,,,,,,0,,
김안과병원,서울특별시 영등포구 영등포동4가   156-0,,,,,,,,0,,
서울성모병원,서울특별시 영등포구 영등포동8가   12-1,,,,,,,,0,,
예림치과병원,서울특별시 영등포구 여의도동 26번지 4호,서울특별시 영등포구 의사당대로 97 2층 (여의도동),193253.6665,446701.3535,,,,,258.34,,
서울복지한방병원,서울특별시 영등포구 대림동   706-1,서울특별시 영등포구 도림로 142 (대림동),190901.1684,443446.911,,,,,1442.79,,
참사랑요양병원,서울특별시 영등포구 문래동2가   39-10,,,,,,,,0,,
참사랑요양병원,서울특별시 영등포구 문래동2가   39-10,,,,,,,,0,,
은송요양병원,서울특별시 영등포구 영등포동7가 외  77-5,,,,,,,,0,,
은송병원,서울특별시 영등포구 영등포동7가   77-5,,,,,,,,0,,
은송요양병원,서울특별시 영등포구 영등포동7가 외  77-5,,,,,,,,0,,
참사랑병원,서울특별시 영등포구 문래동2가   39-10,,,,,,,,0,,
충무병원,서울특별시 영등포구 영등포동4가   93-0,,,,,,,,0,,
참사랑요양병원,서울특별시 영등포구 문래동2가   39-10,,,,,,,,1554.5,,
참사랑요양병원,서울특별시 영등포구 문래동2가   39-10,,,,,,,,0,,
마리아성모병원,서울특별시 영등포구 영등포동8가   0-0,,,,,,,,0,,
참사랑요양병원,서울특별시 영등포구 문래동2가   39-10,,,,,,,,1554.45,,
강남힘찬병원,서울특별시 송파구 송파1동 20번지 8호 지하2층~지상7층,서울특별시 송파구 백제고분로 407 (송파동 지하 2층~7층),209641.1023,445051.6382,,,,,,,
의료법인 덕수의료재단 영등포한방병원,서울특별시 영등포구 영등포동4가 153번지 1호,서울특별시 영등포구 영신로34길 5 (영등포동4가),191256.0172,446425.9848,,,,,596.81,,
강남아산병원,서울 영등포구 대림3동 603-26,서울특별시 영등포구 도신로 218 (도림동),192452.6021,445481.026,,,,,1057.08,,
서울으뜸병원,서울특별시 영등포구 양평동1가 190번지 2-4층,서울특별시 영등포구 영등포로 59 2-4층 (양평동1가 엠에스빌딩),190028.9185,446747.3803,,,,,1027.97,,
서울복지병원,서울특별시 영등포구 대림동 706번지 1호 706-13,서울특별시 영등포구 도림로 144 (대림동),190918.9806,443464.0336,,,,,2008.68,,
안세병원,서울특별시 영등포구 영등포동6가 8번지 3호,서울특별시 영등포구 영중로 59 (영등포동6가),191506.1489,446609.2114,,,,,2219.26,,
서울대윤병원,서울특별시 영등포구 영등포본동 103번지 21호,서울특별시 영등포구 영등포로 358 (신길동),192686.277,445794.5037,,,,,2423.19,,
영등포안세병원,서울특별시 영등포구 영등포동6가 8번지 3호 안세빌딩,서울특별시 영등포구 영중로 59 (영등포동6가 안세빌딩),191506.1489,446609.2114,,,,,1940.76,,
다통한병원,서울특별시 영등포구 여의도동 26번지 4호,서울특별시 영등포구 의사당대로 97 2층4층 (여의도동 교보증권빌딩),193253.6665,446701.3535,,,,,847.7,,
서울대윤병원,서울특별시 영등포구 신길동   103-21,,,,,,,,0,,
지성병원,서울특별시 영등포구 양평동1가   120-32,,,,,,,,0,,
영등포병원,서울특별시 영등포구 당산동3가   386-3,,,,,,,,4172.98,,
가톨릭대학교 여의도성모병원,서울특별시 영등포구 여의도동   62-0,,,,,,,,57492.81,,
서울중앙요양병원,서울특별시 서대문구 충정로2가 78,서울특별시 서대문구 충정로 71-5(충정로2가),196879.0539,451436.0987,,,,,,,
선한목자병원,서울특별시 강남구 역삼동 642번지 7호 2층3층일부,서울특별시 강남구 논현로 507 (역삼동 성지하이츠3차빌딩 2층3층일부),203118.3914,444369.1263,,,,,,,
건양의료재단 김안과병원,서울특별시 영등포구 영등포동4가 156번지,서울특별시 영등포구 영신로 136 (영등포동4가),191213.3355,446402.6175,,,,,,,
서울특별시서북병원,서울특별시 은평구 역촌동 산 31번지 1호,서울특별시 은평구 갈현로7길 49 (역촌동),191428.1294,455780.411,,,,,,,
대림요양병원,,서울특별시 영등포구 가마산로 381 (대림동 한세빌딩),191066.8518,444497.8999,,,,,,,
의료법인 동암의료재단한독병원,서울시 동작구 신대방1동 586번지13호,,,,,,,,1521.12,,
새길병원,서울특별시 영등포구 영등포동6가 8번지 3호 지하1층지상2~810층,서울특별시 영등포구 영중로 59 (영등포동6가),191506.1489,446609.2114,,,,,,,
닥터김앤박요양병원,서울특별시 영등포구 영등포동8가 68번지 2층~5층,서울특별시 영등포구 영중로 133 2~5층 (영등포동8가),191565.5932,447346.6558,,,,,,,
초록나무요양병원,서울특별시 영등포구 대림동 681번지,서울특별시 영등포구 가마산로 368 (대림동 메디칼빌딩),191029.5907,444340.9403,,,,,,,
씨엠병원,,서울특별시 영등포구 영등포로36길 13 (영등포동4가 충무병원),191458.8136,446295.8154,,,,,,,
신화요양병원,서울특별시 영등포구 영등포동7가 77번지 5호,서울특별시 영등포구 영중로 100 (영등포동7가),191610.8797,446996.6294,,,,,,,
인제대학교 상계백병원,서울특별시 노원구 상계동 761번지 1호 상계백병원,서울특별시 노원구 동일로 1342 상계백병원 (상계동),205488.9165,460701.0276,,,,,,,
내이처럼치과병원,서울특별시 동작구 사당동 138번지 3호 사당동 주상복합,서울특별시 동작구 동작대로27다길 26 2층 (사당동 사당동 주상복합),198181.9469,442684.3355,,,,,,,
정동병원,서울특별시 동작구 상도1동 614번지 1호,서울특별시 동작구 양녕로 283 (상도1동),195463.7779,444748.5574,,,,,,,
따뜻한치과병원,서울특별시 동작구 사당동 1042번지 12호 3층,서울특별시 동작구 동작대로 13 3층 (사당동),198266.2957,441733.3364,,,,,308,,
보라매성모요양병원,서울시 동작구 대방동 417번지3호14호,,,,,,,,2195.75,,
국립중앙의료원,,서울특별시 중구 을지로 245 (을지로6가),200461.4217,451682.1208,,,,,,,
목동성모요양병원,,서울특별시 양천구 오목로 282 서원빌딩 지하1층~3층층 (목동),188309.627,446993.8716,,,,,,,
의료법인덕수의료재단보라매요양병원,서울특별시 동작구 대방동 417번지 3호,서울특별시 동작구 여의대방로 134 (대방동),192917.4282,444070.1857,,,,,,,
기분좋은한방병원,서울특별시 동작구 신대방동 358번지 3호 123층,서울특별시 동작구 여의대방로22길 98 123층 (신대방동),193333.3275,443949.7263,,,,,,,
더서울병원,서울특별시 성북구 동선동4가 53번지,서울특별시 성북구 아리랑로 16 (동선동4가),201389.393,454658.2109,,,,,,,
강남병원,서울특별시 관악구 신림동 1643번지 6호,서울특별시 관악구 시흥대로 572 4~6층 (신림동),191342.3996,442410.4637,,,,,1224,,
본플러스병원,서울특별시 관악구 청룡동 883번지 14호,서울특별시 관악구 남부순환로 1782 (봉천동),195344.6342,442139.5415,,,,,721.28,,
이너스치과병원,관악구 봉천8동 945-10,서울특별시 관악구 남부순환로 1710 (봉천동),194613.5521,442291.8022,,,,,842.13,,
서울e병원,관악구 봉천9동 937-15 (5-7층),,,,,,,,1975,,
강남병원,서울특별시 관악구 신림동 1643번지 6호,서울특별시 관악구 시흥대로 572 (신림동),191342.3996,442410.4637,,,,,2145.69,,
신우신병원,서울특별시 관악구 조원동 1643번지 6호,서울특별시 관악구 시흥대로 572 (신림동),191342.3996,442410.4637,,,,,1476.6,,
강남효요양병원,,서울특별시 관악구 남부순환로 1704 (봉천동),194566.3027,442315.4311,,,,,,,
강남초이스병원,서울특별시 관악구 봉천동 875번지 8호,서울특별시 관악구 남부순환로 1796 -12~5층 (봉천동 삼호빌딩),195473.0347,442123.518,,,,,1304.28,,
미래드림여성병원,서울특별시 관악구 봉천동 884번지 44호,서울특별시 관악구 남부순환로 1785 (봉천동),195387.9902,442205.8898,,,,,2974,,
조인트힐병원,서울특별시 관악구 신림동 726번지 5호,서울특별시 관악구 난곡로 215 (신림동),192636.6674,441286.6545,,,,,,,
척편한병원,서울특별시 관악구 신림동 86번지 3호,서울특별시 관악구 신림로 318 45층 (신림동 청암두산위브),193773.0704,442270.4192,,,,,,,
성애의료재단 성애병원,,서울특별시 영등포구 여의대방로53길 22 (신길동 성애병원),193072.1572,445537.1654,,,,,,,
치유본의성한방병원,,서울특별시 도봉구 도봉로152길 26 234층 (방학동 렉시온프라자),203922.0417,462985.3399,,,,,,,
서울그린치과병원,서울특별시 양천구 신정동 1023번지 12호 에벤에셀빌딩 4층 401 402호,서울특별시 양천구 은행정로 5 401호 402호 (신정동 에벤에셀빌딩),187520.3068,446450.3473,,,,,,,
성신병원,서울특별시 강북구 미아동 304번지 7호,서울특별시 강북구 도봉로 181 (미아동),202253.6351,458066.8822,,,,,,,
동서요양병원,,서울특별시 성북구 동소문로 306 (하월곡동),,,,,,,,,
라온휴병원,서울특별시 양천구 신월동 550번지 3호 승일뷰티타워 8~9층,서울특별시 양천구 신월로 164 8층 9층 (신월동 승일뷰티타워),185962.8095,446176.171,,,,,,,
관악서울대학교치과병원,서울특별시 관악구 신림동 산 56번지 1호 지1~3층,서울특별시 관악구 관악로 1 지1~3층 (신림동),196139.865,439023.1671,,,,,1899.45,,
의료법인우진의료재단관악분원조원병원,서울특별시 관악구 조원동 1643번지 6호 456층,서울특별시 관악구 시흥대로 572 (신림동456층),191342.3996,442410.4637,,,,,1476.6,,
조은병원,서울특별시 서초구 반포동 44-3,,,,,,,,1141.4,,
가야치과병원,서울특별시 서초구 방배동 852번지 20호,서울특별시 서초구 방배로 177 4~6층 (방배동),199245.4399,443009.3011,,,,,697.58,,
강남의림한방병원,서울특별시 서초구 방배본동 2240번지,서울특별시 서초구 동광로 5 (방배동),198467.2801,443206.0193,,,,,938.87,,
모심요양병원,서울특별시 서초구 방배3동 479번지 5호,,198743.8669,441538.7071,,,,,980.99,,
새힘오산당병원,서울특별시 서초구 방배3동 479번지 5호,,198743.8669,441538.7071,,,,,7955.63,,
사람사랑치과병원,서울특별시 서초구 서초동 1305번지 5호 13층,서울특별시 서초구 강남대로 435 13층 (서초동 주류성빌딩),202188.8197,444329.635,,,,,319.19,,
함춘요양병원,서울특별시 서초구 양재2동 402번지 3호,서울특별시 서초구 논현로1길 13 (양재동),204359.7931,441088.9516,,,,,1135.47,,
원진바른얼굴치과병원,서울특별시 서초구 서초4동 1306번지 6호 지하2층,서울특별시 서초구 강남대로 419 (서초동 지하2층),202244.5833,444183.248,,,,,454.86,,
사과나무치과병원,서울특별시 서초구 서초동 1328번지 7호 4층,서울특별시 서초구 강남대로 365 4층 (서초동 대우도씨에빌),202436.5037,443680.0041,,,,,396,,
이엔이치과병원,서울특별시 서초구 서초1동 1673-1 4층 8층,,,,,,,,338.32,,
목동연세요양병원,서울특별시 양천구 신정동 994번지 5호 3~4층,서울특별시 양천구 목동로 189 3~4층 (신정동),187917.4305,447015.2437,,,,,,,
강남고려병원,,서울특별시 관악구 관악로 242 (봉천동),196106.5516,442595.6712,,,,,,,
오석한방병원,서울특별시 광진구 구의동 252-16 웰츠타워,서울특별시 광진구 자양로 116 301~307호310~312호 (구의동 웰츠타워),207342.7661,448444.7546,,,,,,,
명지성모병원,서울특별시 영등포구 대림동 709번지 1호 명지성모병원 본관 및 별관,서울특별시 영등포구 도림로 156 명지성모병원 (대림동),191020.8954,443528.608,,,,,,,
서울그린치과병원,서울특별시 서초구 서초4동 1318번지 4호 9층,서울특별시 서초구 강남대로 403 (서초동9층),202292.4363,444027.0435,,,,,137.4,,
독일웰치과병원,서울특별시 서초구 양재1동 13번지 1호,서울특별시 서초구 강남대로 220 (양재동),203064.6607,442385.6448,,,,,192.04,,
유아이씨시카고 치과병원,서울특별시 서초구 서초4동 1318번지 8호  3층,서울특별시 서초구 강남대로 399 (서초동3층),202305.7023,444007.8968,,,,,542.9,,
오산당병원,서울특별시 서초구 방배3동 479번지 5호 지하4층~2층 6층,,198743.8669,441538.7071,,,,,4896.65,,
서울탑치과병원,,서울특별시 서초구 서초중앙로 39 5층 (서초동),201322.3049,442566.6411,,,,,397.02,,
서울특별시어린이병원,,서울특별시 서초구 헌릉로 260 (내곡동),206131.2415,439591.5532,,,,,23954.43,,
의료법인 청해의료재단 제일병원,서울특별시 서초구 방배1동 896번지 1호,서울특별시 서초구 서초대로 116 (방배동),199494.842,442848.134,,,,,1739.37,,
대항병원,서울특별시 서초구 방배동 481번지 10호,서울특별시 서초구 남부순환로 2151 (방배동),198865.6098,441491.1095,,,,,6695.68,,
필치과병원,,서울특별시 서초구 방배로 245 3층 (방배동 현대클리닉빌딩),198946.3256,443620.4529,,,,,329.56,,
서울귀한이치과병원,서울특별시 서초구 반포동 20번지 45호 반포자이프라자 403 404호,서울특별시 서초구 잠원로 24 403404호 (반포동 반포자이프라자),200800.417,444989.8743,,,,,177.84,,
