명칭,latitude,longitude,Station_line,구분,Area(m^2)
빨래골,37.62738537,127.009954,,버스정류장,
본원정사,37.63810103,127.0063793,,버스정류장,
아카데미하우스.통일교육원,37.6420864,127.0019763,,버스정류장,
성원아파트,37.66101596,127.0133895,,버스정류장,
번동슈퍼,37.62768096,127.0378802,,버스정류장,
샛별슈퍼,37.62787134,127.0310911,,버스정류장,
수연슈퍼,37.62772595,127.0114721,,버스정류장,
모아빌라,37.63818519,127.0074924,,버스정류장,
신성빌라,37.643544,127.0034853,,버스정류장,
송중동주민센터,37.61611382,127.0334409,,버스정류장,
마을버스사무실,37.6250158,127.0129222,,버스정류장,
청화슈퍼,37.62785643,127.0365945,,버스정류장,
믿음슈퍼,37.62710538,127.0321197,,버스정류장,
다리앞,37.6278977,127.0121974,,버스정류장,
해청빌라,37.63746174,127.0077323,,버스정류장,
백련사,37.64422841,127.0044765,,버스정류장,
구세군강북종합사회복지관,37.62520059,127.0138528,,버스정류장,
금강슈퍼,37.62717306,127.0356258,,버스정류장,
당진슈퍼,37.62551507,127.0323347,,버스정류장,
삼흥연립,37.62814157,127.0134909,,버스정류장,
기도원입구,37.63693542,127.0080471,,버스정류장,
강북청소년수련관,37.64575051,127.0069777,,버스정류장,
보람미용실,37.62530422,127.0153886,,버스정류장,
인천슈퍼,37.62656025,127.0345084,,버스정류장,
동문굿모닝힐,37.62390628,127.0375144,,버스정류장,
삼광학원,37.62451161,127.0320699,,버스정류장,
한빛맹아학교,37.62874552,127.0152472,,버스정류장,
형제슈퍼,37.63669,127.0098046,,버스정류장,
쌍문교,37.64613775,127.0247137,,버스정류장,
페리카나치킨,37.62544373,127.0165623,,버스정류장,
당진슈퍼,37.62550325,127.0324544,,버스정류장,
동성마트,37.62360326,127.0320591,,버스정류장,
한빛예술단,37.62943521,127.0163448,,버스정류장,
삼성하이츠빌라,37.63671101,127.0110166,,버스정류장,
강북중학교,37.64451487,127.0233264,,버스정류장,
삼양시장.롯데마트,37.62510068,127.0174314,,버스정류장,
동성주택,37.62305163,127.0322081,,버스정류장,
수유1동주민센터.파출소,37.63015987,127.017512,,버스정류장,
광산사거리,37.64257747,127.0231639,,버스정류장,
삼양부동산,37.6249114,127.0180335,,버스정류장,
경남아파트,37.61658292,127.0344153,,버스정류장,
제일슈퍼,37.62215911,127.0324539,,버스정류장,
진주빌딩,37.63091211,127.0179624,,버스정류장,
청수탕,37.63675442,127.0126556,,버스정류장,
강북구청,37.64050131,127.02612,,버스정류장,
삼양오거리,37.62482243,127.0188485,,버스정류장,
홈빌라트,37.6212047,127.0327335,,버스정류장,
광성슈퍼,37.63215569,127.0186155,,버스정류장,
인수초중학교,37.6435672,127.0109072,,버스정류장,
수유역,37.63756822,127.0250005,,버스정류장,
오현초등학교,37.62351435,127.045899,,버스정류장,
구.삼양극장,37.62492258,127.0211167,,버스정류장,
꿈의숲해링턴아파트101동앞,37.62011,127.0329631,,버스정류장,
화계유치원,37.63388137,127.0194908,,버스정류장,
한신대신학대학원.화계사,37.63382334,127.0139695,,버스정류장,
주공1.2단지한진아파트,37.62531527,127.044705,,버스정류장,
삼양신협,37.62546015,127.0232745,,버스정류장,
번3동주민센터,37.62616645,127.0465979,,버스정류장,
미아사거리전철역,37.61296207,127.0305476,,버스정류장,
꿈의숲해링턴아파트105동앞,37.61871062,127.0332568,,버스정류장,
국제가스.신일병원,37.63448063,127.0210183,,버스정류장,
삼양탕,37.63392067,127.0149621,,버스정류장,
국립재활원,37.64030049,127.0116233,,버스정류장,
신원아파트.북서울꿈의숲교회,37.62610414,127.0441844,,버스정류장,
미아역6번출구,37.62599788,127.0253615,,버스정류장,
꿈의숲해링턴아파트108동앞,37.61661303,127.0339623,,버스정류장,
유성빌딩,37.63586245,127.0233502,,버스정류장,
송암교회.화계사거리,37.63409986,127.0167977,,버스정류장,
강북구의회.강북문화예술회관,37.64040883,127.014259,,버스정류장,
경남아너스빌정문,37.61304649,127.0343616,,버스정류장,
기산아파트.2단지후문,37.627605,127.044169,,버스정류장,
미아역7번출구,37.62675263,127.025895,,버스정류장,
수유역,37.63757896,127.0252463,,버스정류장,
가오리,37.64070736,127.0162699,,버스정류장,
송중동주민센터,37.61597689,127.0334928,,버스정류장,
쌍문교,37.64569492,127.0244827,,버스정류장,
주공3단지정문,37.62825532,127.0423026,,버스정류장,
깨순이김밥,37.62604754,127.0253318,,버스정류장,
8번지입구,37.61376077,127.0378623,,버스정류장,
번동삼거리,37.63510756,127.0279461,,버스정류장,
벽산아파트,37.64107188,127.0199193,,버스정류장,
한양아파트입구.삼덕상운,37.62801,127.0409979,,버스정류장,
삼양신협,37.62563749,127.0237587,,버스정류장,
미아사거리,37.61287643,127.0305479,,버스정류장,
양지빌라,37.61505105,127.038022,,버스정류장,
성당앞,37.64228787,127.0219902,,버스정류장,
하나은행.새마을금고,37.62868903,127.0396201,,버스정류장,
강북반석교회,37.62499397,127.0211749,,버스정류장,
8번지슈퍼,37.61585039,127.0380322,,버스정류장,
롯데백화점,37.61442191,127.0309456,,버스정류장,
중앙시장,37.64083308,127.0224927,,버스정류장,
강북구민운동장.4단지,37.63012937,127.038633,,버스정류장,
훌랄라치킨,37.62487864,127.0188728,,버스정류장,
산장빌라,37.6164279,127.038059,,버스정류장,
화계유치원,37.63398005,127.0193858,,버스정류장,
수유동약국,37.63685316,127.0229373,,버스정류장,
강북보건소.번2동주민센터,37.6315852,127.0370976,,버스정류장,
삼일약국.롯데마트,37.6249623,127.01807,,버스정류장,
삼우하이츠빌라,37.61609256,127.0371919,,버스정류장,
꿈의숲해링턴아파트108동앞,37.61667134,127.034073,,버스정류장,
성일빌딩,37.6322246,127.0185068,,버스정류장,
금호.현대아파트,37.63192147,127.0363515,,버스정류장,
삼양시장,37.62512377,127.0175357,,버스정류장,
한일아파트후문,37.61548565,127.03714,,버스정류장,
꿈의숲해링턴아파트105동앞,37.61877185,127.0337868,,버스정류장,
수유1동주민센터.파출소,37.63040882,127.0175571,,버스정류장,
수유역,37.63692802,127.0245333,,버스정류장,
로얄공인중계사무소,37.63275822,127.0350437,,버스정류장,
페리카나치킨,37.62548603,127.0165835,,버스정류장,
장미맨션,37.61474421,127.0371286,,버스정류장,
꿈의숲해링턴아파트101동앞,37.62005728,127.0335079,,버스정류장,
한빛예술단,37.62953336,127.0162754,,버스정류장,
주공5단지,37.63342192,127.0344489,,버스정류장,
보람미용실,37.62536221,127.0154245,,버스정류장,
한일아파트정문,37.61397724,127.037115,,버스정류장,
홈빌라트,37.62121355,127.0332266,,버스정류장,
한빛맹아학교,37.62883739,127.0151687,,버스정류장,
송암교회.화계사거리,37.63422865,127.0169881,,버스정류장,
강북종합시장,37.6411424,127.0253778,,버스정류장,
금강산병원.전자공단,37.63443043,127.0337982,,버스정류장,
구세군강북종합사회복지관,37.62528535,127.0137535,,버스정류장,
8번지입구,37.61371723,127.0377437,,버스정류장,
제일슈퍼,37.62225477,127.0329479,,버스정류장,
삼흥연립,37.62825369,127.0135926,,버스정류장,
성당앞,37.64233818,127.0219266,,버스정류장,
번동5거리.북부노동지청,37.63506267,127.0339832,,버스정류장,
다리앞,37.6280216,127.0122084,,버스정류장,
한신대신학대학원.화계사,37.63412026,127.0135416,,버스정류장,
벽산아파트,37.64114241,127.0199138,,버스정류장,
월산슈퍼,37.62528573,127.0124345,,버스정류장,
방천시장입구,37.61095573,127.0334044,,버스정류장,
동성주택,37.62360751,127.0325245,,버스정류장,
수연슈퍼,37.62784733,127.01147,,버스정류장,
유진슈퍼,37.63553636,127.0132455,,버스정류장,
가오리,37.64076155,127.0162293,,버스정류장,
정은빌라,37.62599232,127.0123732,,버스정류장,
미아사거리역,37.61272085,127.0308999,,버스정류장,
삼광학원,37.62441337,127.0323487,,버스정류장,
빨래골,37.62751561,127.0098979,,버스정류장,
청수탕,37.6368744,127.0126501,,버스정류장,
강북구의회.강북문화예술회관,37.6404134,127.0141073,,버스정류장,
빨래골입구,37.62654876,127.0123185,,버스정류장,
삼성하이츠빌라,37.63683076,127.0110115,,버스정류장,
국립재활원,37.64017926,127.0119299,,버스정류장,
성원아파트,37.6616972,127.0133129,,버스정류장,
수유역.강북구청,37.63772189,127.0260153,,버스정류장,
청소년독서실,37.62603693,127.012297,,버스정류장,
믿음슈퍼,37.6255058,127.0324579,,버스정류장,
형제슈퍼,37.636809,127.0098102,,버스정류장,
향천사입구,37.62485383,127.0123995,,버스정류장,
당진슈퍼,37.62549633,127.0326969,,버스정류장,
경남아파트,37.6165623,127.0343363,,버스정류장,
우광슈퍼,37.6255058,127.0324579,,버스정류장,
기도원입구,37.63703296,127.0082051,,버스정류장,
인수초중학교,37.64353842,127.0110027,,버스정류장,
미양중고등학교,37.62407223,127.0126186,,버스정류장,
인천슈퍼,37.62646814,127.034592,,버스정류장,
해청빌라,37.6374792,127.0078503,,버스정류장,
벽산아파트,37.61983153,127.0109792,,버스정류장,
금강슈퍼,37.62708167,127.0357059,,버스정류장,
모아빌라,37.63808956,127.0077131,,버스정류장,
국립419민주묘지삼거리.윤극영가옥,37.6461552,127.0106659,,버스정류장,
청화슈퍼,37.62778332,127.0366937,,버스정류장,
동문굿모닝힐,37.62358923,127.0376769,,버스정류장,
본원정사,37.638193,127.006494,,버스정류장,
국립419묘지,37.64693459,127.0090087,,버스정류장,
주공5단지,37.63361387,127.0342139,,버스정류장,
번동초등학교,37.62858502,127.0392646,,버스정류장,
로얄공인중계사무소,37.63283446,127.0348108,,버스정류장,
강북문화정보도서관.해모로아파트,37.62631007,127.0368319,,버스정류장,
강북청소년수련관,37.64578289,127.0068299,,버스정류장,
금호.현대아파트,37.63177841,127.0364421,,버스정류장,
강북보건소앞.번2동주민센터,37.63168491,127.0375833,,버스정류장,
백련사,37.64457234,127.0048184,,버스정류장,
강북보건소.번2동주민센터,37.63129783,127.0374072,,버스정류장,
신성빌라,37.64367008,127.0034948,,버스정류장,
강북구민운동장.4단지,37.6300621,127.038548,,버스정류장,
아카데미하우스.통일교육원,37.64215693,127.0019346,,버스정류장,
번동슈퍼,37.62772563,127.0376127,,버스정류장,
한양아파트입구.삼덕상운,37.62782507,127.0411117,,버스정류장,
주공3단지정문,37.62808103,127.0422206,,버스정류장,
기산아파트.2단지후문,37.6277856,127.0440034,,버스정류장,
신원아파트.북서울꿈의숲교회,37.62596421,127.0441293,,버스정류장,
주공1.2단지한진아파트,37.62491768,127.044884,,버스정류장,
오현초등학교,37.6230852,127.0459881,,버스정류장,
주공1.2단지한진아파트,37.62523195,127.0446366,,버스정류장,
꿈동산주유소,37.62085094,127.0454476,,버스정류장,
번3동주민센터,37.62605708,127.0466475,,버스정류장,
현대백화점.E마트.빅토리아호텔,37.61018631,127.0303896,,버스정류장,
미아사거리역.롯데백화점,37.61420757,127.0301735,,버스정류장,
광산사거리,37.64354262,127.0226799,,버스정류장,
보람빌딩,37.63491671,127.0250898,,버스정류장,
번동5거리.북부노동지청,37.63508078,127.0338418,,버스정류장,
금강산병원.전자공단,37.63436981,127.0337118,,버스정류장,
하나은행.새마을금고,37.62856247,127.0396949,,버스정류장,
우이3교,37.63626996,127.0356643,,버스정류장,
당진슈퍼,37.6255058,127.0324579,,버스정류장,
삼성래미안아파트,37.6145873,127.0211323,,버스정류장,
성우아파트,37.61739251,127.0217089,,버스정류장,
미아사거리역,37.61509151,127.0299102,,버스정류장,
두산위브아파트,37.61909546,127.0154226,,버스정류장,
한영교회,37.6231393,127.0318748,,버스정류장,
달팽이계단,37.62394643,127.0311922,,버스정류장,
대성빌라정문,37.62486199,127.0304903,,버스정류장,
신구한일아파트입구,37.6257724,127.0298656,,버스정류장,
실버복지센터,37.627026,127.029313,,버스정류장,
남양빌라,37.6268649,127.0284594,,버스정류장,
미아역3번출구,37.62649433,127.0269674,,버스정류장,
미아역1번출구,37.62754125,127.025814,,버스정류장,
수유시장,37.6322066,127.0241161,,버스정류장,
요진아파트,37.63365004,127.0265076,,버스정류장,
우일빌딩앞,37.63491796,127.0275484,,버스정류장,
신구한일아파트입구,37.62562552,127.0295301,,버스정류장,
대성빌라정문,37.62477934,127.0300896,,버스정류장,
달팽이계단,37.62377125,127.030808,,버스정류장,
한영교회,37.62317577,127.0320097,,버스정류장,
한국전력공사,37.63053719,127.0247055,,버스정류장,
창문여고앞,37.61217318,127.0361251,,버스정류장,
도봉산역,37.68919475,127.0454322,,버스정류장,
도봉산역,37.68878538,127.0456375,,버스정류장,
